DeviceName Voc(mV) Isc/(mA/cm2) FF(%) PCE(%) Concentration(mM) Annealing_T(°C) Molecular_Weight(u) Hydrogen_Bond_Donor_Count Hydrogen_Bond_Acceptor_Count Rotatable_Bond_Count Rigid_Bond_Count Topological_Polar_Surface_Area Complexity Heavy_Atom_Count Halide_fraction Heteroatom_carbon_ratio Heteroatom_count H_Count C_Count Cl_Count Br_Count I_Count
MEPEABr-15mM-20T-3-216-For 1120.21 20.16 51.19 11.56 15 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-1-217-For 1085.55 12.01 30.52 3.98 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-1-218-For 1103.51 9.14 40.64 4.1 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-1-219-For 1092.69 6.64 39.0 2.83 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-1-220-For 1102.78 8.2 42.88 3.88 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-1-221-For 1113.01 14.24 46.25 7.33 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-1-222-For 1105.95 12.4 37.55 5.15 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-1-223-For 1114.14 15.16 46.7 7.89 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-1-224-For 1109.31 19.93 54.9 12.14 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-2-225-For 1122.27 23.92 72.98 19.59 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-2-226-For 1128.01 23.89 72.14 19.44 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-2-227-For 1125.74 24.43 79.86 21.96 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-2-228-For 1122.81 24.35 78.72 21.52 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-2-229-For 1096.24 24.2 64.22 17.04 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-2-230-For 1110.06 24.26 71.09 19.15 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-2-231-For 1094.1 24.13 69.71 18.4 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-2-232-For 1128.74 24.56 75.85 21.03 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-3-234-For 1113.33 23.09 74.43 19.13 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-3-235-For 1076.94 23.26 56.63 14.18 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-3-236-For 1015.69 21.93 44.95 10.01 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-3-237-For 1118.78 21.95 68.35 16.78 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-3-238-For 1114.1 22.06 73.98 18.19 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-3-239-For 1109.27 21.88 73.85 17.92 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-15mM-100T-3-240-For 1082.69 21.69 65.38 15.35 15 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-1-241-For 1133.83 24.28 79.17 21.79 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-1-242-For 1136.92 24.27 78.34 21.62 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-1-243-For 1141.77 24.61 78.71 22.12 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-1-244-For 1151.11 24.59 77.26 21.87 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-1-245-For 1152.22 24.39 76.16 21.4 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-1-246-For 1136.78 24.52 77.87 21.7 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-1-247-For 1133.55 24.44 77.94 21.59 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-1-248-For 1130.61 24.24 76.15 20.87 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-2-250-For 1086.92 20.89 62.44 14.18 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-2-251-For 1131.62 21.38 76.92 18.61 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-2-252-For 1120.15 21.65 76.4 18.53 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-2-253-For 1117.7 22.16 78.51 19.44 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-2-254-For 1138.21 21.95 78.73 19.67 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-2-255-For 1136.93 21.7 79.33 19.57 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-2-256-For 1130.76 21.57 77.35 18.87 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-3-257-For 1091.48 23.91 72.85 19.02 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-3-260-For 1056.88 24.15 49.73 12.69 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-3-262-For 1096.73 24.51 78.69 21.15 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-3-263-For 1063.76 24.26 48.15 12.43 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-20T-3-264-For 1089.16 24.53 78.63 21.01 10 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-265-For 1142.26 24.28 75.51 20.94 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-266-For 1149.21 24.37 76.8 21.5 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-267-For 1145.97 24.66 76.8 21.7 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-268-For 1135.37 24.61 74.68 20.87 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-269-For 1143.44 24.55 75.78 21.27 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-270-For 1150.08 24.66 77.99 22.12 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-271-For 1145.19 24.65 77.46 21.87 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-1-272-For 1132.95 24.35 74.73 20.61 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-273-For 1145.23 24.38 78.5 21.91 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-274-For 1154.96 24.35 79.44 22.34 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-275-For 1153.67 24.56 78.37 22.21 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-276-For 1130.04 24.35 60.69 16.7 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-277-For 1150.24 24.49 78.22 22.04 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-278-For 1147.72 24.57 78.13 22.03 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-279-For 1146.59 24.62 78.66 22.21 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-2-280-For 1144.35 24.6 78.95 22.23 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-281-For 1122.83 23.99 77.31 20.83 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-282-For 1122.13 24.0 78.12 21.04 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-283-For 1126.19 24.36 78.27 21.48 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-284-For 1124.58 24.28 76.03 20.76 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-285-For 1134.56 24.21 77.65 21.33 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-286-For 1132.6 24.43 78.93 21.84 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-287-For 1116.87 24.32 74.52 20.24 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-10mM-100T-3-288-For 1132.95 24.37 78.12 21.57 10 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-290-For 1108.54 22.4 78.54 19.5 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-291-For 1119.7 22.9 80.48 20.63 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-292-For 1122.26 22.91 76.58 19.69 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-293-For 1135.9 23.04 55.65 14.56 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-294-For 1129.58 23.03 80.32 20.89 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-295-For 1131.33 22.77 80.19 20.66 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-1-296-For 1133.32 22.6 80.46 20.61 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-297-For 1115.22 24.08 78.58 21.11 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-298-For 1124.57 24.17 79.11 21.5 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-299-For 1127.35 24.38 78.81 21.66 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-302-For 1127.28 24.68 78.61 21.87 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-303-For 1114.6 24.49 77.14 21.05 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-2-304-For 1118.41 24.62 78.42 21.59 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-305-For 1111.53 24.33 66.64 18.02 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-306-For 1132.41 24.37 76.38 21.08 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-307-For 1147.32 24.52 79.56 22.38 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-308-For 1136.28 24.77 77.71 21.87 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-309-For 1141.67 24.68 77.51 21.84 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-310-For 1141.54 24.83 79.9 22.65 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-311-For 1136.71 24.87 80.22 22.68 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-20T-3-312-For 1134.17 24.82 80.81 22.75 5 20 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-313-For 1148.35 23.76 80.88 22.07 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-314-For 1149.24 23.62 70.82 19.23 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-315-For 1142.74 23.93 77.51 21.19 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-316-For 1151.6 23.97 78.02 21.54 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-317-For 1149.62 23.99 77.92 21.49 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-318-For 1134.24 24.1 77.12 21.08 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-1-319-For 1136.02 24.04 77.58 21.19 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-321-For 1145.82 22.11 77.8 19.71 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-322-For 1145.02 21.89 78.88 19.77 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-323-For 1147.1 21.99 79.17 19.97 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-324-For 1150.79 21.64 76.27 18.99 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-325-For 1152.75 23.64 78.57 21.41 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-326-For 1146.93 23.73 79.54 21.64 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-327-For 1146.29 23.78 80.06 21.82 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-2-328-For 1148.27 23.68 80.11 21.79 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-329-For 1126.7 22.04 79.67 19.79 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-330-For 1128.64 22.33 80.28 20.23 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-331-For 1131.98 22.57 79.5 20.31 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-332-For 1140.73 22.91 79.17 20.69 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-333-For 1136.6 22.99 77.89 20.35 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-334-For 1141.9 22.91 79.01 20.67 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-335-For 1142.0 22.73 79.38 20.61 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEABr-5mM-100T-3-336-For 1141.53 22.66 80.16 20.73 5 100 216.1203 1 1 2 6 27.64 82.7291 11 0.3697 0.2222 2 14 9 0 1 0
MEPEACl-15mM-20T-1-337-For 1135.84 23.63 81.52 21.88 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-338-For 1136.8 23.65 80.77 21.71 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-339-For 1142.93 24.01 81.09 22.25 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-340-For 1151.38 24.07 80.72 22.37 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-341-For 1152.88 24.05 79.87 22.15 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-342-For 1149.67 24.09 80.98 22.43 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-343-For 1146.98 24.0 81.41 22.41 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-1-344-For 1136.49 23.85 79.25 21.48 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-345-For 1144.13 20.94 82.06 19.66 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-346-For 1142.96 20.88 80.7 19.26 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-347-For 1144.46 20.94 81.48 19.52 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-348-For 1147.98 20.75 81.29 19.37 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-349-For 1149.81 20.96 80.77 19.47 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-2-351-For 1144.1 21.16 81.34 19.69 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-353-For 1147.33 23.13 81.71 21.68 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-354-For 1147.85 22.99 81.57 21.52 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-355-For 1154.65 23.18 80.66 21.59 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-356-For 1159.67 23.0 80.85 21.57 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-357-For 1118.7 23.8 74.56 19.85 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-358-For 1159.64 24.08 81.47 22.74 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-359-For 1157.02 24.0 81.7 22.69 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-20T-3-360-For 1154.1 23.97 80.78 22.34 15 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-361-For 1144.48 23.1 81.38 21.52 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-362-For 1143.6 22.91 81.24 21.28 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-363-For 1146.76 22.93 81.46 21.42 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-364-For 1152.48 22.82 81.06 21.31 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-365-For 1152.12 22.69 80.3 20.99 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-366-For 1134.65 22.77 76.84 19.85 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-367-For 1148.92 23.19 80.8 21.53 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-1-368-For 1148.32 23.0 80.33 21.21 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-369-For 1152.63 20.66 81.44 19.39 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-370-For 1153.11 20.45 81.19 19.15 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-371-For 1153.12 20.44 80.84 19.05 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-372-For 1144.46 20.2 79.2 18.31 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-373-For 1146.05 21.13 80.05 19.39 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-374-For 1149.49 21.39 80.44 19.78 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-2-375-For 1148.07 21.33 81.05 19.85 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-377-For 1161.26 23.63 81.54 22.37 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-378-For 1143.67 23.41 75.14 20.11 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-379-For 1155.58 23.84 81.07 22.34 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-380-For 1145.37 23.8 69.93 19.06 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-381-For 1151.66 24.03 79.12 21.9 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-382-For 1154.47 23.93 80.33 22.19 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-383-For 1153.71 24.01 80.64 22.34 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-15mM-100T-3-384-For 1148.29 23.96 79.23 21.79 15 100 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
MEPEACl-10mM-20T-1-385-For 1148.0 22.27 66.85 17.09 10 20 171.6693 1 1 2 6 27.64 82.7291 11 0.2065 0.2222 2 14 9 1 0 0
